FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,COUNTY_NAME,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M,MAP_NAME
618197,Town of Chesterfield,Civil,MA,Hampshire,42.3868958,-72.844561,428,Goshen
618198,Town of Cummington,Civil,MA,Hampshire,42.4631387,-72.9195815,463,Worthington
618199,City of Easthampton Town,Civil,MA,Hampshire,42.2651408,-72.6720516,48,Easthampton
618200,Town of Granby,Civil,MA,Hampshire,42.2608191,-72.5036224,82,Mount Holyoke
618201,Town of Hadley,Civil,MA,Hampshire,42.3556469,-72.5692187,47,Mount Holyoke
618202,Town of Hatfield,Civil,MA,Hampshire,42.3879149,-72.6217325,51,Mount Toby
618203,Town of Huntington,Civil,MA,Hampshire,42.2843903,-72.8549391,210,Westhampton
618204,Town of Middlefield,Civil,MA,Hampshire,42.3513985,-73.0157495,506,Becket
618205,Town of Pelham,Civil,MA,Hampshire,42.3807902,-72.4164096,331,Shutesbury
618206,Town of Plainfield,Civil,MA,Hampshire,42.5179849,-72.924115,443,Plainfield
618207,Town of Southampton,Civil,MA,Hampshire,42.2308318,-72.7385688,156,Mount Tom
618208,Town of South Hadley,Civil,MA,Hampshire,42.2567413,-72.5792225,64,Mount Holyoke
618209,Town of Ware,Civil,MA,Hampshire,42.280632,-72.2843321,253,Winsor Dam
618210,Town of Westhampton,Civil,MA,Hampshire,42.309936,-72.7784243,303,Westhampton
618211,Town of Williamsburg,Civil,MA,Hampshire,42.4024227,-72.7295342,187,Williamsburg
618212,Town of Worthington,Civil,MA,Hampshire,42.3953606,-72.9424288,456,Worthington
618213,Town of Acton,Civil,MA,Middlesex,42.484301,-71.4377767,74,Maynard
618214,Town of Ashby,Civil,MA,Middlesex,42.6765143,-71.8231847,277,Ashby
618215,Town of Ayer,Civil,MA,Middlesex,42.5628022,-71.5717507,71,Ayer
618216,Town of Belmont,Civil,MA,Middlesex,42.395989,-71.1794898,24,Lexington
618217,Town of Billerica,Civil,MA,Middlesex,42.5586804,-71.2672694,76,Billerica
618218,Town of Boxborough,Civil,MA,Middlesex,42.4883708,-71.5177924,96,Hudson
618219,Town of Burlington,Civil,MA,Middlesex,42.5021534,-71.2026827,48,Wilmington
618220,Town of Chelmsford,Civil,MA,Middlesex,42.5999625,-71.3631233,64,Billerica
618221,Town of Dracut,Civil,MA,Middlesex,42.6832313,-71.3009133,80,Lowell
618222,Town of Dunstable,Civil,MA,Middlesex,42.6764147,-71.500523,57,Pepperell
618223,City of Everett,Civil,MA,Middlesex,42.4064202,-71.0544777,11,Boston North
618224,Town of Framingham,Civil,MA,Middlesex,42.3085435,-71.4367521,50,Framingham
618225,Town of Holliston,Civil,MA,Middlesex,42.1977482,-71.4449871,76,Holliston
618226,Town of Hudson,Civil,MA,Middlesex,42.3886761,-71.5464795,73,Hudson
618227,City of Lowell,Civil,MA,Middlesex,42.6388709,-71.321714,33,Lowell
618228,City of Marlborough,Civil,MA,Middlesex,42.3493997,-71.5468111,133,Marlborough
618229,Town of Maynard,Civil,MA,Middlesex,42.4263949,-71.4561056,64,Maynard
618230,Town of North Reading,Civil,MA,Middlesex,42.5815709,-71.0875515,41,Reading
618231,Town of Pepperell,Civil,MA,Middlesex,42.6711674,-71.6042025,92,Pepperell
618232,Town of Reading,Civil,MA,Middlesex,42.5350678,-71.1055893,33,Reading
618233,Town of Sherborn,Civil,MA,Middlesex,42.2341656,-71.3753125,43,Holliston
618234,Town of Shirley,Civil,MA,Middlesex,42.5725192,-71.6470914,114,Shirley
618235,Town of Stoneham,Civil,MA,Middlesex,42.4740894,-71.0971623,48,Boston North
618236,Town of Stow,Civil,MA,Middlesex,42.4298255,-71.5114697,64,Hudson
618237,Town of Sudbury,Civil,MA,Middlesex,42.3847081,-71.4233548,51,Maynard
618238,Town of Tewksbury,Civil,MA,Middlesex,42.6120378,-71.227834,37,Wilmington
618239,Town of Townsend,Civil,MA,Middlesex,42.6669476,-71.7115942,90,Townsend
618240,Town of Tyngsborough,Civil,MA,Middlesex,42.666192,-71.4290274,38,Nashua South
618241,City of Waltham,Civil,MA,Middlesex,42.3889099,-71.2423145,26,Lexington
618242,City of Watertown Town,Civil,MA,Middlesex,42.3699781,-71.1774641,12,Newton
618243,Town of Wayland,Civil,MA,Middlesex,42.3585247,-71.3593573,36,Natick
618244,Town of Westford,Civil,MA,Middlesex,42.5864179,-71.4400641,95,Westford
618245,Town of Weston,Civil,MA,Middlesex,42.3589135,-71.3000849,79,Natick
618246,Town of Wilmington,Civil,MA,Middlesex,42.5609155,-71.1654058,25,Wilmington
618247,Town of Winchester,Civil,MA,Middlesex,42.4517894,-71.146306,13,Lexington
618248,City of Barnstable Town,Civil,MA,Barnstable,41.6679557,-70.3573129,17,Hyannis
618249,Town of Brewster,Civil,MA,Barnstable,41.7464022,-70.0676045,11,Harwich
618250,Town of Chatham,Civil,MA,Barnstable,41.6707577,-69.9555735,9,Chatham
618252,Town of Dennis,Civil,MA,Barnstable,41.7062856,-70.1648038,17,Dennis
618253,Town of Falmouth,Civil,MA,Barnstable,41.5921738,-70.5972197,11,Falmouth
618254,Town of Harwich,Civil,MA,Barnstable,41.6954977,-70.0684266,19,Harwich
618256,Town of Mashpee,Civil,MA,Barnstable,41.6178443,-70.4906961,13,Cotuit
618257,Town of Orleans,Civil,MA,Barnstable,41.7668968,-69.9648434,-2,Orleans
618258,Town of Provincetown,Civil,MA,Barnstable,42.0558334,-70.1929912,5,Provincetown
618259,Town of Sandwich,Civil,MA,Barnstable,41.7138079,-70.4850277,50,Sandwich
618260,Town of Truro,Civil,MA,Barnstable,42.0133057,-70.0694975,17,North Truro
618261,Town of Wellfleet,Civil,MA,Barnstable,41.917002,-70.0262752,5,Wellfleet
618262,Town of Yarmouth,Civil,MA,Barnstable,41.6752075,-70.2255512,9,Dennis
618263,Town of Alford,Civil,MA,Berkshire,42.2486176,-73.4259176,306,Egremont
618264,Town of Cheshire,Civil,MA,Berkshire,42.5638498,-73.1512049,293,Cheshire
618265,Town of Egremont,Civil,MA,Berkshire,42.1702668,-73.4394281,262,Egremont
618266,Town of Hinsdale,Civil,MA,Berkshire,42.4348264,-73.1133756,438,Peru
618267,Town of Lanesborough,Civil,MA,Berkshire,42.5317271,-73.2393779,388,Cheshire
618268,Town of Lee,Civil,MA,Berkshire,42.3020013,-73.2341178,284,East Lee
618269,Town of Lenox,Civil,MA,Berkshire,42.3716396,-73.2759896,411,Stockbridge
618270,Town of Monterey,Civil,MA,Berkshire,42.1905711,-73.2273694,438,Monterey
618271,Town of Mount Washington,Civil,MA,Berkshire,42.0939742,-73.4662397,470,Bash Bish Falls
618272,Town of New Marlborough,Civil,MA,Berkshire,42.100878,-73.2400051,343,South Sandisfield
618273,City of North Adams,Civil,MA,Berkshire,42.6844007,-73.1166037,360,North Adams
618274,Town of Stockbridge,Civil,MA,Berkshire,42.302581,-73.3245041,273,Stockbridge
618275,Town of Washington,Civil,MA,Berkshire,42.3656778,-73.1551215,581,East Lee
618276,Town of West Stockbridge,Civil,MA,Berkshire,42.3102524,-73.3882351,485,State Line
618278,City of Attleboro,Civil,MA,Bristol,41.9311103,-71.2948922,47,Attleboro
618279,Town of Dartmouth,Civil,MA,Bristol,41.5799343,-70.9768431,20,New Bedford South
618280,Town of Dighton,Civil,MA,Bristol,41.8359756,-71.1552587,41,Somerset
618281,Town of Fairhaven,Civil,MA,Bristol,41.6375576,-70.8714396,5,Marion
618282,City of Fall River,Civil,MA,Bristol,41.7136621,-71.1014059,40,Fall River East
618283,Town of Mansfield,Civil,MA,Bristol,42.0162549,-71.2186831,39,Mansfield
618284,Town of North Attleborough,Civil,MA,Bristol,41.9699139,-71.3344708,54,Attleboro
618285,Town of Raynham,Civil,MA,Bristol,41.931206,-71.0436212,16,Taunton
618286,Town of Seekonk,Civil,MA,Bristol,41.8377961,-71.3174459,18,East Providence
618287,Town of Westport,Civil,MA,Bristol,41.5779779,-71.0818683,24,Head of Westport
618288,Town of Chilmark,Civil,MA,Dukes,41.3056121,-70.7619363,0,Squibnocket
618289,Town of Aquinnah,Civil,MA,Dukes,41.3405127,-70.8404555,0,Squibnocket
618290,Town of Gosnold,Civil,MA,Dukes,41.4497792,-70.8536561,-2,Naushon Island
618291,Town of West Tisbury,Civil,MA,Dukes,41.3935171,-70.6568776,17,Vineyard Haven
618292,City of Amesbury Town,Civil,MA,Essex,42.8529481,-70.9446321,37,Newburyport West
618293,City of Beverly,Civil,MA,Essex,42.5582758,-70.8434585,27,Marblehead North
618294,Town of Boxford,Civil,MA,Essex,42.681493,-71.0189312,43,South Groveland
618295,Town of Danvers,Civil,MA,Essex,42.574058,-70.9494547,14,Salem
618296,Town of Essex,Civil,MA,Essex,42.6347365,-70.7769027,5,Ipswich
618297,City of Gloucester,Civil,MA,Essex,42.6306123,-70.6835946,27,Gloucester OE N
618298,Town of Groveland,Civil,MA,Essex,42.7519851,-71.0148715,36,Haverhill
618299,Town of Lynnfield,Civil,MA,Essex,42.5356326,-71.0381611,34,Reading
618300,Town of Marblehead,Civil,MA,Essex,42.4928085,-70.8348864,1,Marblehead South
618301,Town of Merrimac,Civil,MA,Essex,42.8386702,-71.01205,34,Haverhill
618302,City of Methuen Town,Civil,MA,Essex,42.7339853,-71.1888285,47,Lawrence
618303,Town of Middleton,Civil,MA,Essex,42.6043215,-71.0164452,20,Reading
618304,Town of Nahant,Civil,MA,Essex,42.4145896,-70.9142273,0,Lynn
618305,City of Newburyport,Civil,MA,Essex,42.8123921,-70.8874413,24,Newburyport West
618306,Town of North Andover,Civil,MA,Essex,42.6713451,-71.0865187,49,South Groveland
618307,City of Peabody,Civil,MA,Essex,42.5335364,-70.9724664,50,Salem
618308,Town of Rockport,Civil,MA,Essex,42.6567834,-70.6047214,18,Rockport
618309,Town of Rowley,Civil,MA,Essex,42.7225587,-70.8875072,17,Georgetown
618310,Town of Salisbury,Civil,MA,Essex,42.8465693,-70.859956,6,Newburyport East
618311,Town of Swampscott,Civil,MA,Essex,42.4679873,-70.8923852,9,Lynn
618312,Town of Topsfield,Civil,MA,Essex,42.6372422,-70.9425487,42,Georgetown
618313,Town of West Newbury,Civil,MA,Essex,42.7939122,-70.9690947,42,Newburyport West
618314,Town of Avon,Civil,MA,Norfolk,42.1266616,-71.0492424,73,Blue Hills
618315,Town of Bellingham,Civil,MA,Norfolk,42.0777631,-71.474076,105,Franklin
618316,City of Braintree Town,Civil,MA,Norfolk,42.2038449,-71.0022173,30,Blue Hills
618317,Town of Cohasset,Civil,MA,Norfolk,42.2896143,-70.7757108,0,Nantasket Beach
618318,Town of Dedham,Civil,MA,Norfolk,42.2466324,-71.1776609,34,Norwood
618319,Town of Dover,Civil,MA,Norfolk,42.2366392,-71.2841663,57,Medfield
618320,Town of Foxborough,Civil,MA,Norfolk,42.0626612,-71.2461299,85,Mansfield
618321,City of Franklin Town,Civil,MA,Norfolk,42.0862123,-71.4112813,80,Franklin
618322,Town of Holbrook,Civil,MA,Norfolk,42.1470512,-71.0056833,56,Blue Hills
618323,Town of Medfield,Civil,MA,Norfolk,42.1848248,-71.3049636,54,Medfield
618324,Town of Millis,Civil,MA,Norfolk,42.1693279,-71.3625017,52,Medfield
618325,Town of Needham,Civil,MA,Norfolk,42.2814129,-71.2410574,52,Newton
618326,Town of Norfolk,Civil,MA,Norfolk,42.1163185,-71.3295365,85,Wrentham
618327,Town of Plainville,Civil,MA,Norfolk,42.0140999,-71.3364386,98,Wrentham
618328,Town of Randolph,Civil,MA,Norfolk,42.1778475,-71.0539617,50,Blue Hills
618329,Town of Sharon,Civil,MA,Norfolk,42.1085361,-71.1829992,79,Mansfield
618330,Town of Stoughton,Civil,MA,Norfolk,42.1192198,-71.1018998,67,Brockton
618331,Town of Walpole,Civil,MA,Norfolk,42.1464259,-71.2554632,42,Medfield
618332,Town of Wellesley,Civil,MA,Norfolk,42.3042898,-71.2854471,42,Natick
618333,Town of Westwood,Civil,MA,Norfolk,42.2202668,-71.2106778,70,Norwood
618334,Town of Wrentham,Civil,MA,Norfolk,42.0513311,-71.3551688,66,Wrentham
618335,City of Winthrop Town,Civil,MA,Suffolk,42.3794265,-70.9657221,0,Lynn
618336,Town of Abington,Civil,MA,Plymouth,42.1180455,-70.959038,48,Whitman
618337,Town of Carver,Civil,MA,Plymouth,41.8738842,-70.7562998,28,Snipatuit Pond
618338,Town of Duxbury,Civil,MA,Plymouth,42.0406971,-70.6915713,22,Duxbury
618339,Town of East Bridgewater,Civil,MA,Plymouth,42.035153,-70.9423946,21,Whitman
618340,Town of Halifax,Civil,MA,Plymouth,41.9913872,-70.8632477,18,Plympton
618341,Town of Hanover,Civil,MA,Plymouth,42.1223975,-70.8566503,26,Hanover
618342,Town of Hingham,Civil,MA,Plymouth,42.2200357,-70.8855894,10,Weymouth
618343,Town of Hull,Civil,MA,Plymouth,42.3084913,-70.8792397,0,Hull
618344,Town of Lakeville,Civil,MA,Plymouth,41.8310221,-70.9593964,26,Assawompset Pond
618345,Town of Marion,Civil,MA,Plymouth,41.6972243,-70.7433545,-2,Onset
618346,Town of Middleborough,Civil,MA,Plymouth,41.8803282,-70.8744066,31,Plympton
618347,Town of Norwell,Civil,MA,Plymouth,42.1607353,-70.8176714,32,Cohasset
618348,Town of Pembroke,Civil,MA,Plymouth,42.065488,-70.8014188,9,Hanover
618349,Town of Plymouth,Civil,MA,Plymouth,41.89422,-70.6215909,44,Manomet
618350,Town of Rochester,Civil,MA,Plymouth,41.7599814,-70.8384778,16,Snipatuit Pond
618351,Town of Rockland,Civil,MA,Plymouth,42.1294949,-70.9100229,37,Weymouth
618352,Town of Scituate,Civil,MA,Plymouth,42.2079931,-70.7473882,13,Scituate
618353,Town of Wareham,Civil,MA,Plymouth,41.7604461,-70.6985421,1,Wareham
618354,Town of West Bridgewater,Civil,MA,Plymouth,42.021392,-71.0266877,25,Brockton
618355,Town of Whitman,Civil,MA,Plymouth,42.0799948,-70.9399181,34,Whitman
618356,Town of Ashburnham,Civil,MA,Worcester,42.6589859,-71.9252155,345,Ashburnham
618357,Town of Bolton,Civil,MA,Worcester,42.4361627,-71.60728,131,Hudson
618358,Town of Brookfield,Civil,MA,Worcester,42.1936395,-72.1044136,202,East Brookfield
618359,Town of Charlton,Civil,MA,Worcester,42.1350859,-71.968033,258,Leicester
618360,Town of Clinton,Civil,MA,Worcester,42.4118987,-71.688837,142,Clinton
618361,Town of Dudley,Civil,MA,Worcester,42.0549952,-71.9351813,202,Webster
618362,Town of East Brookfield,Civil,MA,Worcester,42.2032651,-72.0467199,192,East Brookfield
618363,City of Fitchburg,Civil,MA,Worcester,42.5912403,-71.8156014,205,Fitchburg
618364,City of Gardner,Civil,MA,Worcester,42.5845153,-71.9867546,361,Gardner
618365,Town of Holden,Civil,MA,Worcester,42.3561433,-71.8607693,251,Worcester North
618366,Town of Hopedale,Civil,MA,Worcester,42.124771,-71.5350134,77,Blackstone
618367,Town of Hubbardston,Civil,MA,Worcester,42.4837866,-72.0051354,274,Barre
618368,Town of Lancaster,Civil,MA,Worcester,42.4817081,-71.6808324,76,Clinton
618369,City of Leominster,Civil,MA,Worcester,42.5208785,-71.771671,146,Fitchburg
618370,Town of Lunenburg,Civil,MA,Worcester,42.589683,-71.7199047,153,Shirley
618371,Town of Mendon,Civil,MA,Worcester,42.093018,-71.5514719,107,Blackstone
618372,Town of Milford,Civil,MA,Worcester,42.1565152,-71.5187803,85,Milford
618373,Town of Millbury,Civil,MA,Worcester,42.1924529,-71.7740827,161,Worcester South
618374,Town of Millville,Civil,MA,Worcester,42.0390071,-71.5776732,128,Blackstone
618375,Town of Northborough,Civil,MA,Worcester,42.3231462,-71.6462083,93,Shrewsbury
618376,Town of Northbridge,Civil,MA,Worcester,42.1299993,-71.6547242,136,Grafton
618377,Town of North Brookfield,Civil,MA,Worcester,42.2695031,-72.0779456,293,North Brookfield
618378,Town of Oakham,Civil,MA,Worcester,42.3500283,-72.0460588,308,North Brookfield
618379,Town of Oxford,Civil,MA,Worcester,42.1285562,-71.8665309,154,Worcester South
618380,Town of Princeton,Civil,MA,Worcester,42.4564936,-71.8812826,385,Wachusett Mountain
618381,Town of Rutland,Civil,MA,Worcester,42.3848196,-71.9672603,333,Wachusett Mountain
618382,Town of Southborough,Civil,MA,Worcester,42.3011785,-71.5296597,81,Marlborough
618383,City of Southbridge Town,Civil,MA,Worcester,42.0604338,-72.0337677,191,Southbridge
618384,Town of Sturbridge,Civil,MA,Worcester,42.1075886,-72.0904132,172,Southbridge
618385,Town of Spencer,Civil,MA,Worcester,42.2471488,-71.9918909,271,Leicester
618386,Town of Upton,Civil,MA,Worcester,42.1770812,-71.604329,98,Milford
618387,Town of Uxbridge,Civil,MA,Worcester,42.0592569,-71.6380235,138,Uxbridge
618388,Town of Warren,Civil,MA,Worcester,42.2001696,-72.2006167,207,Warren
618389,Town of Webster,Civil,MA,Worcester,42.0520641,-71.8484843,146,Oxford
618390,Town of Westborough,Civil,MA,Worcester,42.2681431,-71.6140321,90,Marlborough
618391,Town of West Boylston,Civil,MA,Worcester,42.3689976,-71.7845536,145,Worcester North
618392,Town of West Brookfield,Civil,MA,Worcester,42.2540914,-72.16004,184,Ware
618393,Town of Westminster,Civil,MA,Worcester,42.5512246,-71.9026548,290,Gardner
618394,Town of Winchendon,Civil,MA,Worcester,42.666735,-72.048736,360,Winchendon
618395,Old North Bridge,Bridge,MA,Middlesex,42.4687051,-71.350893,36,Concord
618396,Walpole Old Cemetery,Cemetery,MA,Norfolk,42.1514875,-71.2486653,48,Norwood
618397,Abbott Run,Stream,MA,Bristol,41.9000996,-71.3856116,19,Pawtucket
618398,Lincoln School,School,MA,Norfolk,42.3287087,-71.129497,30,Newton
618399,Harvard University,School,MA,Middlesex,42.3784302,-71.1164415,6,Boston North
618400,Hartwell,Building,MA,Middlesex,42.4539836,-71.293669,64,Concord
618401,Washington Elm (historical),Park,MA,Middlesex,42.3767636,-71.1214416,8,Boston North
618402,Saint Aidans Catholic Church,Church,MA,Norfolk,42.3478751,-71.1217192,15,Boston South
618403,Saint Patricks Church,Church,MA,Middlesex,42.645369,-71.3183942,30,Lowell
618404,Hamilton Mill,Locale,MA,Middlesex,42.6464801,-71.3122829,28,Lowell
618405,Paul Revere Capture Site,Locale,MA,Middlesex,42.4489837,-71.2795018,58,Concord
618406,Kings Chapel Burying Ground,Cemetery,MA,Suffolk,42.3583567,-71.0598343,15,Boston South
618407,Granary Burying Ground,Cemetery,MA,Suffolk,42.357451,-71.0618308,18,Boston South
618408,Phipps Street Burying Ground,Cemetery,MA,Suffolk,42.3762754,-71.0676809,6,Boston North
618409,Kings Chapel,Church,MA,Suffolk,42.3584308,-71.0597732,14,Boston South
618410,Ancient and Honorable Artillery Company Museum,Building,MA,Suffolk,42.3592642,-71.0564398,6,Boston South
618411,Pierce-Hichborn House,Building,MA,Suffolk,42.3639863,-71.053662,9,Boston South
618412,Old State House,Building,MA,Suffolk,42.3587086,-71.0578287,9,Boston South
618413,Bunker Hill Pavilion,Building,MA,Suffolk,42.3723194,-71.0583845,2,Boston South
618414,Massachusetts States House,Building,MA,Suffolk,42.3587085,-71.06394,26,Boston South
618415,Old Corner Bookstore,Building,MA,Suffolk,42.3578753,-71.0581065,9,Boston South
618416,Beaver II - Boston Tea Party Ship,Park,MA,Suffolk,42.352042,-71.050884,0,Boston South
618417,Boston Latin School,School,MA,Suffolk,42.3392642,-71.1011631,4,Boston South
618418,Downtown Crossing,Crossing,MA,Suffolk,42.3556531,-71.0606065,10,Boston South
618419,Haymarket,Locale,MA,Suffolk,42.3617641,-71.0572732,6,Boston South
618420,Lowell Manufacturing Company,Building,MA,Middlesex,42.6445357,-71.3122829,27,Lowell
618421,Lowell National Historic Park Offices,Building,MA,Middlesex,42.6459245,-71.3106162,28,Lowell
618422,Welles Block,Building,MA,Middlesex,42.6459245,-71.3106162,28,Lowell
618423,Rolling Rock,Pillar,MA,Bristol,41.6931581,-71.1175441,40,Fall River East
618424,Border City Mill Number Two,Building,MA,Bristol,41.72788,-71.1439337,5,Fall River
618425,Maplecroft - Charles M Allen House,Building,MA,Bristol,41.7106579,-71.1472672,74,Fall River
618426,Andrew Robeson House,Building,MA,Bristol,41.7078801,-71.1514339,63,Fall River
618427,Carr-Osborn House,Building,MA,Bristol,41.7078801,-71.1514339,63,Fall River
618428,Fall River Public Library,Building,MA,Bristol,41.7037134,-71.1558785,35,Fall River
618429,Central Congregational Church,Church,MA,Bristol,41.7028801,-71.1536562,43,Fall River
618430,Andrew J Borden House,Building,MA,Bristol,41.699269,-71.1558785,46,Fall River
618431,Union Mills,Locale,MA,Bristol,41.6987134,-71.1489338,42,Fall River
618432,Davol Mills,Locale,MA,Bristol,41.6964912,-71.1508783,41,Fall River
618433,Saint Stephens Cemetery,Cemetery,MA,Middlesex,42.316306,-71.4215615,50,Framingham
618434,First Church,Church,MA,Barnstable,41.9984368,-70.0544681,36,Wellfleet
618435,Muddy Brook,Stream,MA,Worcester,42.3473148,-71.7653487,121,Worcester North
618436,Jenny Lind Tower,Tower,MA,Barnstable,42.040103,-70.0605799,39,North Truro
618437,French Cable Station Museum,Building,MA,Barnstable,41.7881647,-69.9875174,11,Orleans
618438,Bournes Brook (historical),Stream,MA,Barnstable,41.5764982,-70.552251,3,Falmouth
618439,Pamet Hollow,Valley,MA,Barnstable,41.9998257,-70.0255788,1,Wellfleet
618440,Meadow Neck,Cape,MA,Barnstable,41.5773319,-70.520306,0,Falmouth
618441,Lawrences Neck,Cape,MA,Barnstable,41.5562203,-70.5883626,5,Falmouth
618442,Herring River,Stream,MA,Barnstable,41.6459438,-70.3364116,0,Hyannis
618443,Lily Pond,Lake,MA,Barnstable,41.6702923,-70.4736746,17,Sandwich
618445,Lily Pond (historical),Lake,MA,Barnstable,41.6831155,-70.6003892,9,Pocasset
618446,Great Island,Island,MA,Barnstable,41.6815,-70.1314072,3,Dennis
618447,Little Island,Island,MA,Barnstable,41.6787223,-70.1314072,0,Dennis
618448,Cains Hill,Summit,MA,Nantucket,41.2631784,-69.9808471,13,Siasconset
618450,Rest House Pond,Lake,MA,Nantucket,41.2832047,-70.0769305,1,Siasconset
618451,Rest House Shore,Beach,MA,Nantucket,41.284845,-70.0772379,0,Siasconset
618452,The Narrows,Isthmus,MA,Nantucket,41.2751235,-70.1344611,1,Nantucket
618453,Seace Brook,Stream,MA,Berkshire,42.4203624,-73.3426078,349,Pittsfield West
618454,Fort Massachusetts (historical),Locale,MA,Berkshire,42.6917482,-73.1439934,246,Williamstown
618455,Little River,Stream,MA,Essex,42.8667577,-70.8228298,0,Newburyport East
618456,The Cut (historical),Isthmus,MA,Essex,42.6098175,-70.6750446,2,Gloucester
618457,Great Neck (historical),Isthmus,MA,Essex,42.4917629,-70.850325,2,Marblehead South
618458,Paint Brook,Stream,MA,Franklin,42.720916,-72.9973229,572,Rowe
618459,Heywoods Station,Locale,MA,Franklin,42.701472,-72.9500992,268,Rowe
618460,Logan Station,Locale,MA,Franklin,42.6861943,-72.9745441,259,Rowe
618461,Fort Pelham (historical),Locale,MA,Franklin,42.6903611,-72.9037088,369,Rowe
618462,Fort Shirley (historical),Locale,MA,Franklin,42.736194,-72.8537079,487,Heath
618463,Sheldons Fort (historical),Locale,MA,Franklin,42.6153632,-72.5537,87,Greenfield
618464,Sengekontakit (historical),Locale,MA,Dukes,41.4195585,-70.560583,3,Edgartown
618465,Ashimuit (historical),Locale,MA,Barnstable,41.6334416,-70.5411399,18,Pocasset
618466,Kingsbury Pond (historical),Lake,MA,Worcester,42.0750962,-71.8522938,162,Oxford
618467,Bitt Shop Pond (historical),Reservoir,MA,Worcester,42.0728746,-71.7189574,110,Uxbridge
618468,Sudbury River Aqueduct (historical),Canal,MA,Suffolk,42.3334306,-71.1647758,49,Newton
618469,Cochituate Aqueduct (historical),Canal,MA,Suffolk,42.3262083,-71.2078324,48,Newton
618470,Tiltons Tower (historical),Building,MA,Essex,42.7728681,-71.0989466,80,Haverhill
618471,Brightman Cove (historical),Bay,MA,Bristol,41.7267689,-71.1478227,7,Fall River
618472,Stump Pond (historical),Lake,MA,Plymouth,42.008435,-70.8703186,15,Hanover
618473,Scusset River (historical),Stream,MA,Barnstable,41.7917726,-70.5189175,5,Sagamore
618474,Tuppers Creek (historical),Stream,MA,Barnstable,41.7853838,-70.5161397,1,Sagamore
618475,Takemmy (historical),Locale,MA,Dukes,41.3820578,-70.6744723,10,Vineyard Haven
618476,Long Point (historical),Cape,MA,Dukes,41.3542819,-70.6369715,4,Squibnocket
618477,Lawrence Island,Cape,MA,Barnstable,41.6620511,-70.6230864,0,Pocasset
618478,Weeks Neck,Cape,MA,Dukes,41.4034487,-70.5272491,3,Edgartown
618479,Nunnepog (historical),Locale,MA,Dukes,41.3751165,-70.5328042,8,Edgartown
618480,Great Neck (historical),Civil,MA,Nantucket,41.2709575,-70.1966844,7,Nantucket
618481,Toikiming (historical),Locale,MA,Dukes,41.433445,-70.6661398,13,Vineyard Haven
618482,Long Island (historical),Locale,MA,Suffolk,42.3603753,-71.0531064,4,Boston South
618483,Speans Hill,Summit,MA,Middlesex,42.510648,-71.4653412,72,Westford
618484,Wannacomet,Locale,MA,Nantucket,41.2904007,-70.124461,13,Nantucket
618485,Fresh Pond,Lake,MA,Dukes,41.3498218,-70.6216689,1,Edgartown OE S
618486,Lily Pond,Lake,MA,Dukes,41.4629353,-70.5791653,1,Edgartown
618487,Long Creek,Stream,MA,Barnstable,41.7456629,-70.4303035,0,Sandwich
618488,Eleanors Cove,Bay,MA,Barnstable,41.6645527,-70.4947498,18,Cotuit
618489,Sams Cove,Bay,MA,Barnstable,41.6528865,-70.4822495,17,Cotuit
618490,Briants Neck,Cape,MA,Barnstable,41.6528867,-70.4578042,13,Cotuit
618491,Uncle Georges Cove,Bay,MA,Barnstable,41.6564974,-70.4903052,17,Cotuit
618492,Cosuata (historical),Civil,MA,Nantucket,41.3584536,-70.0202925,0,Great Point
618493,Lily Pond,Bay,MA,Franklin,42.603419,-72.5350885,54,Greenfield
618494,Franklin County Vocational-Technical School,School,MA,Franklin,42.5973081,-72.5225882,104,Greenfield
618495,Hannegan Brook,Stream,MA,Franklin,42.5589756,-72.5106432,84,Greenfield
618496,New Salem State Forest,Forest,MA,Franklin,42.5117549,-72.3542515,396,Orange
618498,Chapman Island,Island,MA,Worcester,42.3989791,-72.2875827,174,Quabbin Reservoir
618499,Carrick Island,Island,MA,Worcester,42.4156455,-72.2878606,164,Quabbin Reservoir
618500,Leveau Island,Island,MA,Worcester,42.4378674,-72.2656382,178,Quabbin Reservoir
618501,Snell Island,Island,MA,Franklin,42.490922,-72.2978616,164,Quabbin Reservoir
618502,Hamilton Island,Island,MA,Franklin,42.484811,-72.3023061,191,Quabbin Reservoir
618503,Nelson Island,Island,MA,Franklin,42.4798111,-72.3050839,162,Quabbin Reservoir
618504,Wilder Brook,Stream,MA,Franklin,42.6214734,-72.7906492,151,Ashfield
618505,Fisk Meadow State Wildlife Management Area,Reserve,MA,Hampshire,42.3973095,-72.8292613,346,Goshen
618506,Poland Brook State Wildlife Management Area,Reserve,MA,Franklin,42.4936973,-72.7450912,257,Williamsburg
618507,Webster Brook,Stream,MA,Hampshire,42.3817543,-72.8156499,342,Goshen
618508,Dubois Landing Strip (historical),Airport,MA,Berkshire,42.4956412,-72.9953764,519,Worthington
618509,Chesterfield Gorge State Forest,Forest,MA,Hampshire,42.3848096,-72.8787075,305,Worthington
618510,Deer Hill,Summit,MA,Hampshire,42.4945301,-72.9598198,576,Worthington
618511,Clark Hill,Summit,MA,Hampshire,42.4353644,-72.9142635,430,Worthington
